[Epoch 084] train_loss=-3.19294603 | score=0.94393580 | val_nll=-3.31393969 | val_acc=0.96234571 | val_dt_mae=1.76721330 | val_qty_mae=0.73777897 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 085] train_loss=-3.19613593 | score=0.94500086 | val_nll=-3.31875827 | val_acc=0.96345831 | val_dt_mae=1.76721330 | val_qty_mae=0.78531264 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 086] train_loss=-3.19869052 | score=0.94542386 | val_nll=-3.32311045 | val_acc=0.96381758 | val_dt_mae=1.76721330 | val_qty_mae=0.72158408 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 087] train_loss=-3.20161345 | score=0.94363090 | val_nll=-3.32086628 | val_acc=0.96199803 | val_dt_mae=1.76721330 | val_qty_mae=0.69500025 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 088] train_loss=-3.20441175 | score=0.94487915 | val_nll=-3.32598824 | val_acc=0.96327287 | val_dt_mae=1.76721330 | val_qty_mae=0.72158818 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 089] train_loss=-3.20718145 | score=0.94558966 | val_nll=-3.33273876 | val_acc=0.96396824 | val_dt_mae=1.76721330 | val_qty_mae=0.70645562 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 090] train_loss=-3.20962876 | score=0.94441744 | val_nll=-3.33098035 | val_acc=0.96279771 | val_dt_mae=1.76721330 | val_qty_mae=0.70812728 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 091] train_loss=-3.21288655 | score=0.94522033 | val_nll=-3.33282950 | val_acc=0.96362056 | val_dt_mae=1.76721330 | val_qty_mae=0.72809538 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 092] train_loss=-3.21476661 | score=0.94609256 | val_nll=-3.33754767 | val_acc=0.96448977 | val_dt_mae=1.76721330 | val_qty_mae=0.72508363 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 093] train_loss=-3.21799985 | score=0.94592243 | val_nll=-3.33987323 | val_acc=0.96429275 | val_dt_mae=1.76721330 | val_qty_mae=0.69818519 | train_log_qty_aux=nan | val_log_qty_aux=nan
