dataset,candidate,scope,role,count,qty_mae,qty_rmse,time_nll,log_qty_mse,joint_objective
yellow_trip_hourly,constant_shrinkage,le_p50,candidate,4364,1.3940361191328243,2.985568659530647,1.710627386990105,0.19956998968942363,1.9101973766795286
yellow_trip_hourly,constant_shrinkage,overall,baseline,8268,51.767734241445226,181.53760165479204,1.3664302460355464,0.1911722491331818,1.5576024951687282
yellow_trip_hourly,constant_shrinkage,overall,candidate,8268,51.767734241445226,181.53760165479204,1.3664302460355464,0.1911722491331818,1.5576024951687282
yellow_trip_hourly,constant_shrinkage,p50_p90,baseline,3138,29.040303251255537,57.79490369416977,0.9826166949658124,0.2009468643817905,1.1835635593476028
yellow_trip_hourly,constant_shrinkage,p50_p90,candidate,3138,29.040303251255537,57.79490369416977,0.9826166949658124,0.2009468643817905,1.1835635593476028
yellow_trip_hourly,constant_shrinkage,p90_p95,baseline,386,221.5866925333448,275.9644557378366,0.9778770704034696,0.10499748411052855,1.0828745545139982
yellow_trip_hourly,constant_shrinkage,p90_p95,candidate,386,221.5866925333448,275.9644557378366,0.9778770704034696,0.10499748411052855,1.0828745545139982
yellow_trip_hourly,constant_shrinkage,p95_p99,baseline,301,508.75349583419853,603.4106053930429,0.9777745459958961,0.09922393239747428,1.0769984783933704
yellow_trip_hourly,constant_shrinkage,p95_p99,candidate,301,508.75349583419853,603.4106053930429,0.9777745459958961,0.09922393239747428,1.0769984783933704
yellow_trip_hourly,constant_shrinkage,tail_gt_p95,baseline,380,645.4503109580592,782.3083565444399,0.9777779458384764,0.10154850403099844,1.0793264498694748
yellow_trip_hourly,constant_shrinkage,tail_gt_p95,candidate,380,645.4503109580592,782.3083565444399,0.9777779458384764,0.10154850403099844,1.0793264498694748
yellow_trip_hourly,smooth_shrinkage,body_le_p95,baseline,7888,23.167407269833294,71.13696448202782,1.3851533538036607,0.19548982306429638,1.580643176867957
yellow_trip_hourly,smooth_shrinkage,body_le_p95,candidate,7888,23.167407269833294,71.13696448202782,1.3851533538036607,0.19548982306429638,1.580643176867957
yellow_trip_hourly,smooth_shrinkage,gt_p99,baseline,79,1166.282479974288,1247.6154806872075,0.9777908996690677,0.11040541620429935,1.0881963158733672
yellow_trip_hourly,smooth_shrinkage,gt_p99,candidate,79,1166.282479974288,1247.6154806872075,0.9777908996690677,0.11040541620429935,1.0881963158733672
yellow_trip_hourly,smooth_shrinkage,history_65_128,baseline,1475,1.3479892139919734,3.363331826930227,1.5188271996934535,0.15672633269288264,1.6755535323863362
yellow_trip_hourly,smooth_shrinkage,history_65_128,candidate,1475,1.3479892139919734,3.363331826930227,1.5188271996934535,0.15672633269288264,1.6755535323863362
yellow_trip_hourly,smooth_shrinkage,history_gt_128,baseline,5552,76.61825772946008,221.5277390919997,1.044994543765481,0.22757330577671778,1.2725678495421988
